,Raw name,Mapped name,Score
1495,alain bonadei,alain bonadei,1.0
1496,alain ducos les sentiers du lac,afci association francaise du,0.5128900949796472
1497,alain ernoult,alain bonadei,0.8769931662870158
1498,alain schepens class moto,alain bonadei,0.738045738045738
1499,alamo,alamo,1.0
1500,alamo flag inc,alamo,0.5223888951080263
1501,alan grey,alan grey,1.0
1502,alan rutter ltd,alan grey,0.7314814814814815
1503,alans skip hire limited,achieve hire group,0.5964391691394659
1504,alans skip hire ltd,achieve hire group,0.5633504687027517
1505,alava ingenieros sa,afc ingenieros sa,0.658611825192802
1506,alava ingenieros sa,afc ingenieros sa,0.658611825192802
1507,alava ingenieros sa,afc ingenieros sa,0.658611825192802
1508,alava ingenieros sa,afc ingenieros sa,0.658611825192802
1509,alba dept of conserv and natl,aapa  association of asia pacific,0.8642128823675702
1510,alba facility solutions gmbh,alba dept of conserv and natl,0.7212890891711047
1511,alba metall nord gmbh,adezif nord,0.6210862619808307
1512,alba nord gmbh,adezif nord,0.6723391981540237
1513,albadat consultora sl,albadat consultora sl,1.0
1514,albagli zaliasnik sa,albagli zaliasnik sa,1.0
1515,albany door systems gmbh,albany door systems gmbh,1.0
1516,albar et partners,aaron  partners llp,0.8546168958742633
1517,albar partners,aaron  partners llp,0.8467741935483871
1518,albarone,albarone,1.0
1519,albatros engineering gmbh,albatros engineering gmbh,1.0
1520,albatros promotora empresarial sa,albatros engineering gmbh,0.6867469879518072
1521,albatros viajes incentivos sa,albatros engineering gmbh,0.6867469879518072
1522,albatrossprojects gmbh,albatrossprojects gmbh,1.0
1523,albeck  zehden hotel gmbh  co kg,ao hotel and hostel,0.9579939991427346
1524,albelektric huber gmbh,albelektric huber gmbh,1.0
1525,albert fezer maschinenfabrik gmbh,albert fezer maschinenfabrik gmbh,1.0
1526,albert lankl,albert fezer maschinenfabrik gmbh,0.9197080291970803
1527,albert lankl bustouristik,albert fezer maschinenfabrik gmbh,0.8718488822450229
1528,albert laux praezisionswerkzeugbau gmbh,albert fezer maschinenfabrik gmbh,0.9099405267629567
1529,albert obermayr,albert fezer maschinenfabrik gmbh,0.9545454545454546
1530,albert schnetz ek,albert fezer maschinenfabrik gmbh,0.6431784107946027
1531,albert schumann gmbh,albert fezer maschinenfabrik gmbh,0.9471947194719472
1532,albert sewerin,albert fezer maschinenfabrik gmbh,0.953971119133574
1533,albert transport,albert fezer maschinenfabrik gmbh,0.8493723849372385
1534,albert ziegler gmbh,albert fezer maschinenfabrik gmbh,0.9501718213058419
1535,alberteinsteinrealschule,alberteinsteinrealschule,1.0
1536,alberti ulrich von,aeb  gesellschaft zur entwicklung von branchenso,0.813953488372093
1537,albertludwigsuniversitaet imtek,albertludwigsuniversitaet imtek,1.0
1538,alberto badiola,alberto badiola,1.0
1539,alberto jorge carmena,alberto badiola,0.6763005780346821
1540,alberto molina,alberto badiola,0.7764705882352941
1541,albion alloys ltd,albion alloys ltd,1.0
1542,albis hitec leasing ag,albis hitec leasing ag,1.0
1543,albko metallhandel gmbh  co kg,albko metallhandel gmbh  co kg,1.0
1544,albrecht catering,albrecht catering,1.0
1545,albrecht stãrken gmbh  co kg,albrecht catering,0.8
1546,albrechtshof hotel betriebs,ao hotel and hostel,0.8851674641148325
1547,albrechtshof hotel betriebs gm,ao hotel and hostel,0.8710085361998103
1548,albrechtshof hotel betriebs gmbh,ao hotel and hostel,0.8884866821546274
1549,albret pourteau,albret pourteau,1.0
1550,albright stonebridge group llc,albright stonebridge group llc,1.0
1551,alcaide engineering limited,alcaide engineering limited,1.0
1552,alcaner 2000 sl,actividades de la bahia 2000 sl,0.8539325842696629
1553,alcatel lucent,alcatel lucent,1.0
1554,alcea,alcea,1.0
1555,alcen,alcen,1.0
1556,alcereco inc,alcereco inc,1.0
1557,alchemize ltd,alchemize ltd,1.0
1558,alcimed,alcimed,1.0
1559,alcimed sas,alcimed,1.0
1560,alcoa,alcoa,1.0
1561,alcoa fasteners sas,alcoa,0.5110977804439113
1562,alcoa fastening systems,alcoa,0.7157894736842105
1563,alcoa fixations simmonds sas,alcoa,0.6341463414634146
1564,alcom industriesysteme gmbh,alcom industriesysteme gmbh,1.0
1565,alcor system,abl system,0.8859527121001392
1566,alcore technologies,alcore technologies,1.0
1567,alcrys fluidcontrol  services,alcrys fluidcontrol  services,1.0
1568,alcuin,alcuin,1.0
1569,ald automotive,ald automotive,1.0
1570,ald automotive  temsys,ald automotive,0.8571428571428571
1571,ald automotive sa,ald automotive,1.0
1572,ald automotive sau,ald automotive,0.5824941905499613
1573,ald automotive temsys,ald automotive,0.8571428571428571
1574,aldacom gmbh,aldacom gmbh,1.0
1575,alders avionics  defence gmbh,alders avionics  defence gmbh,0.5126582278481013
1576,alders electronic gmbh,addis electronic,0.762560651119111
1577,aldershot town football club,adfc  allg deutscher fahhrad club ev,0.8227146814404432
1578,aldesign,aldesign,1.0
1579,aldi verlag  albert dietl gmbh,albert fezer maschinenfabrik gmbh,0.7346690384795431
1580,aldini lda,aldini lda,1.0
1581,alefeld avocat  rechtsanwalt,alefeld avocat  rechtsanwalt,1.0
1582,alegrah,alegrah,1.0
1583,alejandro bayon sandoval,alejandro bayon sandoval,1.0
1584,aleksander rabczuk,aleksander rabczuk,1.0
1585,alenia aermacchi spa,agustawestland spa,0.8554216867469879
1586,alerion societe d avocats,alerion societe d avocats,1.0
1587,alerion societe davocats,alerion societe d avocats,0.679951932705788
1588,aleris aluminum zhenjiang co ltd,aleris aluminum zhenjiang co ltd,1.0
1589,aleris rolled products,abb automation products gmbh,0.6689189189189189
1590,aleris rolled products germany,accor hospitality germany gmbh,0.4729128051902448
1591,alesia distribution,adn distribution gmbh,0.7846153846153846
1592,alessio castello,alessio castello,1.0
1593,alex breuer gmbh,alex breuer gmbh,1.0
1594,alex gmbh,alex breuer gmbh,1.0
1595,alex gmbh itsysteme,alex breuer gmbh,0.8162162162162162
1596,alexander am zoo,alexander am zoo,1.0
1597,alexander h levis,alexander am zoo,0.8486730660643704
1598,alexander hughes,alexander am zoo,0.854630715123095
1599,alexander linke softwareberatung,alexander am zoo,0.8709677419354839
1600,alexander nolte,alexander am zoo,0.9155264723378941
1601,alexander renner gmbh  co kg,alexander am zoo,0.9261213720316622
1602,alexander von humboldt  das schiff,alexander am zoo,0.3977635020822793
1603,alfa aesar gmbh  co kg,alfa aesar gmbh  co kg,1.0
1604,alfa gmbh,alfa aesar gmbh  co kg,1.0
1605,alfa precision casting sa,affutage de precision de normandie,0.49489268908527484
1606,alfa sprachreisen gmbh,alfa aesar gmbh  co kg,0.8866103739445116
1607,alfa umzuege gmbh  co kg,alfa aesar gmbh  co kg,0.860655737704918
1608,alfabet ag,alfabet ag,1.0
1609,alfacoustic,alfacoustic,1.0
1610,alfacoustic ercuis,alfacoustic,0.7764705882352941
1611,alfacoustic sa,alfacoustic,1.0
1612,alfagomma germany gmbh,accor hospitality germany gmbh,0.9533386967015286
1613,alfahosting gmbh,alfahosting gmbh,1.0
1614,alfamedica policlinica,alfamedica policlinica,1.0
1615,alfamo,alfamo,1.0
1616,alfaro montero antonio,alfaro montero antonio,1.0
1617,alfatronix ltd,alfatronix ltd,1.0
1618,alfol aluminiumfolien,alfol aluminiumfolien,1.0
1619,alfol gmbh,alfol aluminiumfolien,1.0
1620,alfons original schweizer raclette,alfons original schweizer raclette,1.0
1621,alfonso e francesca colombo,alfonso e francesca colombo,1.0
1622,alfonso e francesca colombo notai,alfonso e francesca colombo,0.9047619047619048
1623,alfred arnold verladesysteme,alfred arnold verladesysteme,1.0
1624,alfred demharter gmbh,alfred arnold verladesysteme,0.9629370629370629
1625,alfred doepker gmbh co kg bauunternehmen,alfred arnold verladesysteme,0.9336626676076217
1626,alfred feige gmbh,alfred arnold verladesysteme,0.9671641791044776
1627,alfred hiller,alfred arnold verladesysteme,0.9647482014388489
1628,alfred jaeger gmbh,alfred arnold verladesysteme,0.9652173913043478
1629,alfred kãrcher vertriebsgmbh,alfred arnold verladesysteme,0.8637770897832817
1630,alfred kaercher vertriebsgmbh,alfred arnold verladesysteme,0.8605577689243028
1631,alfred kaulfuss,alfred arnold verladesysteme,0.9638297872340426
1632,alfred konrad veith gmbh  co kg,alfred arnold verladesysteme,0.9327731092436975
1633,alfred krcher vertriebsgmbh,alfred arnold verladesysteme,0.8637770897832817
1634,alfred kuhse gmbh,alfred arnold verladesysteme,0.9671641791044776
1635,alfred lehner gmbh,alfred arnold verladesysteme,0.9652173913043478
1636,alfred schneider gmbh,alfred arnold verladesysteme,0.8339663591969615
1637,alfred then,alfred arnold verladesysteme,0.9661764705882353
1638,alfred traub,alfred arnold verladesysteme,0.9666666666666667
1639,alfred wegener institute,alfred arnold verladesysteme,0.8066679259539101
1640,alfred wimmer gmbh,alfred arnold verladesysteme,0.9676691729323308
1641,alfredwegenerinstitut,alfredwegenerinstitut,1.0
1642,alfresco software ltd,activestate software,0.9660560344827586
1643,alg gmbh,alg gmbh,1.0
1644,alga unternehmensberatung,alga unternehmensberatung,1.0
1645,alga unternehmensberatung gmbh,alga unternehmensberatung,1.0
1646,algaunternehmensberatung gmbh,algaunternehmensberatung gmbh,1.0
1647,algeco,algeco,1.0
1648,algeco construcciones modulares sl,algeco,0.6074766355140188
1649,algeco construcciones modulares slu,ab servicos selecta espana slu,0.6089039163995649
1650,algeco construcciones modulares slu,ab servicos selecta espana slu,0.6089039163995649
1651,algeco gmbh,algeco,1.0
1652,algitech,algitech,1.0
1653,algo tech informatique,aec informatique,0.48558960828090114
1654,algorithmia,algorithmia,1.0
1655,algoss systems,algoss systems,1.0
1656,algotech informatique,aec informatique,0.8439201451905626
1657,algotech informatique,aec informatique,0.8439201451905626
1658,alhj maas sl,alhj maas sl,1.0
1659,alhj manas sl,alhj maas sl,0.6712328767123288
1660,alho systembau gmbh,alho systembau gmbh,1.0
1661,ali bashiri rad,ali bashiri rad,1.0
1662,aliage,aliage,1.0
1663,aliance developpement 1,agence de developpement economique,0.5640138408304498
1664,alibaba cloud computing co ltd,alibaba cloud computing co ltd,1.0
1665,alibert et fils,alibert et fils,1.0
1666,alicia hunsberger,alicia hunsberger,1.0
1667,alicona,alicona,1.0
1668,alidade,alidade,1.0
1669,alienware,alienware,1.0
1670,aliftrad sl,aliftrad sl,1.0
1671,aligned vision,aligned vision,1.0
1672,alinea strategie conseil,ab conseil,0.878300803673938
1673,alineadesign,alineadesign,1.0
1674,alinka media ltd,a2b global media,0.8946474086661003
1675,alinka media ltd,a2b global media,0.8946474086661003
1676,alinox sa,alinox sa,1.0
1677,alis,alis,1.0
1678,alis international,a mai international,0.8466421650517875
1679,alis technologie,akka technologie,0.5608055770720372
1680,alison price  company ltd,a latter company ltd,0.8584283143371325
1681,alison price and company limited,a latter company ltd,0.8557766864822951
1682,alitalia,alitalia,1.0
1683,alitalia societa aerea italiana s,adc ateliers de la chainette s,0.6471043120114315
1684,alithis,alithis,1.0
1685,alithis sarl,alithis,1.0
1686,alix partner,aãfalg gaspard partner,0.7673975214489991
1687,alix partners,aaron  partners llp,0.8550356264844368
1688,alixio,alixio,1.0
1689,alixio change management,aachen technical and management,0.7690265486725664
1690,alixio change management sas,aachen technical and management,0.7476120181756685
1691,alixio mobilite,alixio,0.8463611859838275
1692,alixpartners,alixpartners,1.0
1693,alixpartners shanghai,alixpartners shanghai,0.6632057105775471
1694,alixpartners ulc,alixpartners,0.7643835616438356
1695,aljac fuelling components ltd,aljac fuelling components ltd,0.5267857142857143
1696,aljac gmbh,aljac fuelling components ltd,1.0
1697,aljamil,aljamil,1.0
1698,aljamil sa,aljamil,1.0
1699,aljo aluminiumbau jonuscheit gmbh,aljo aluminiumbau jonuscheit gmbh,1.0
1700,alkan,alkan,1.0
1701,alkan r et compagnie,alkan,0.6363636363636364
1702,alkan r et compagnie sa,alkan,0.6454378444580526
1703,alkan sas,alkan,1.0
1704,alkoto  thomas hirn,alkoto  thomas hirn,1.0
1705,all,all,1.0
1706,all a bloom florist  gifts,all,0.8705035971223022
1707,all a bloom florist and gifts llc,all,0.8813063063063062
1708,all contents,all,0.9607843137254902
1709,all for one steeb ag,all,0.6443086731305618
1710,all lasertechnik gmbh,all,0.94180225281602
1711,all mac v6,all,0.9174147217235189
1712,all metal services limited,all,0.8897058823529412
1713,all metal services ltd,all,0.8739275083172824
1714,all occasions group,all,0.9705240174672489
1715,all party parliamentary group,all,0.9163916391639164
1716,all products,all,0.5975609756097561
1717,all resort express,all,0.6165735567970205
1718,all star adventures dba,all,0.5920952622244743
1719,all2work gmbh,all2work gmbh,1.0
1720,all4labels smart  secure gmbh,all4labels smart  secure gmbh,1.0
1721,allard gmbh,allard gmbh,1.0
1722,allbuyone gmbh,allbuyone gmbh,1.0
1723,allectra gmbh,allectra gmbh,1.0
1724,allee hotel,ao hotel and hostel,0.977427597955707
1725,alleehotel,alleehotel,1.0
1726,allegheny technologies sas,allegheny technologies sas,1.0
1727,allegis group holdings inc dba,activation management llc dba,0.8810289389067524
1728,allegra of chantilly,aapa  association of asia pacific,0.9190197123068726
1729,allegra print signs design,activium information design,0.6161572274842463
1730,allegra print signs design,activium information design,0.6161572274842463
1731,allegria,allegria,1.0
1732,allen  gledhill,allen  gledhill,1.0
1733,allen  overy,allen  gledhill,0.6989247311827956
1734,allen  overy legal services,allen  gledhill,0.5979729729729729
1735,allen  overy llp,aaron  partners llp,0.5774709620863467
1736,allen systems group,allen  gledhill,1.0
1737,allende  brea sociedad civil,allende  brea sociedad civil,0.5159165751920965
1738,allenou herve,allenou herve,1.0
1739,allens corporate services pty ltd,advanced navigation pty ltd,0.5563318777292577
1740,alles fuer ihr fest gmbh,alles fuer ihr fest gmbh,1.0
1741,alles mit farbe gmbh,alles fuer ihr fest gmbh,0.5526315789473685
1742,allesausschreibungen de,allesausschreibungen de,1.0
1743,allez et cie,allez et cie,1.0
1744,allfast fastening systems inc,alcoa fastening systems,0.7702127659574468
1745,allfi wasserstrahltechnik gmbh,allfi wasserstrahltechnik gmbh,1.0
1746,allgaeu events gmbh  co kg,acf teambuilding and events,0.7959183673469388
1747,allgaeu resort,allgaeu events gmbh  co kg,0.6682958743842364
1748,allgaeu resort gmbh,allgaeu events gmbh  co kg,0.625
1749,allgaeu stern hotel,ao hotel and hostel,0.8354965868666474
1750,allgaeuer messzentrum,allgaeuer messzentrum,1.0
1751,allgaier gmbh,allgaier gmbh,1.0
1752,allgeier business services gmbh,abc business,0.925984251968504
1753,allgeier it solutions gmbh,advance it solutions ltd,0.8333333333333333
1754,allgem industriecommerz,allgem industriecommerz,1.0
1755,allgemeine gold und silberscheideanstalt,allgemeine gold und silberscheideanstalt,1.0
1756,allgemeiner turn und sportverein,allgemeiner turn und sportverein,1.0
1757,allgemeiner verband der wirtschaft,aippi  deutsche landesgruppe der aippi,0.7588273983038002
1758,allguhotel memmingen nord,adezif nord,0.8307692307692308
1759,alliance automotive marseille,alliance automotive marseille,0.478100607111882
1760,alliance concept,alliance automotive marseille,0.6958119781235915
1761,alliance foret bois,alliance automotive marseille,0.9108378170637971
1762,alliance francaise,alliance automotive marseille,0.5811941159503894
1763,alliance francaise bangalore,alliance automotive marseille,0.5513666352497644
1764,alliance francaise de kotte,alliance automotive marseille,0.541490857946554
1765,alliance froid cuisine,alliance automotive marseille,0.8707557502738226
1766,alliance law firm,alliance automotive marseille,0.8796296296296297
1767,alliance material handling inc,alliance automotive marseille,0.7386943216592996
1768,alliance mobility,alliance automotive marseille,0.8731924360400445
1769,alliance pornic,alliance automotive marseille,0.9548254620123203
1770,alliance pour la confiance numeriqu,alliance automotive marseille,0.656934306569343
1771,alliance solutions,alliance automotive marseille,1.0
1772,alliance world shipping srl,alliance automotive marseille,0.5635062611806797
1773,alliantech,alliantech,1.0
1774,alliantech sas,alliantech,1.0
1775,allianz,allianz,1.0
1776,allianz china general insurance,allianz,0.4223717239559057
1777,allianz fãr sicherheit in der wirtschaft,aippi  deutsche landesgruppe der aippi,0.3206046485690411
1778,allianz fr sicherheit,akademie fuer sicherheit,0.38245526838966204
1779,allianz global corporate,allianz,0.3957189130175923
1780,allianz jingdong general insurance,allianz,0.5726474771352805
1781,allianz treuhand gmbh,allianz,0.9130434782608695
1782,allianzes,allianzes,1.0
1783,allibert buckhorn france,allibert buckhorn france,1.0
1784,allici,allici,1.0
1785,allied business associates,abc business,0.5346262136535233
1786,allied conference,allied business associates,0.7119795412770717
1787,allied defense services,allied business associates,0.6874087833355447
1788,allied electronics,allied business associates,0.5636363636363636
1789,allied infrastructure management,aachen technical and management,0.6450575892713915
